ID_HECHO,FECHA,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,GRAVEDAD,ROL_VICTIMA,RANGO_ETARIO
LC-2019-0195909,2019-03-29,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0196131,2019-03-29,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0196230,2019-03-29,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0196264,2019-03-29,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0196264,2019-03-29,,,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0196334,2019-03-29,,FEMENINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0196334,2019-03-29,,FEMENINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0196353,2019-03-29,,MASCULINO,54.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0196417,2019-03-29,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0196503,2019-03-29,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0196641,2019-03-29,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0196676,2019-03-29,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0086956,2019-02-10,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0196735,2019-03-29,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0196771,2019-03-29,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0196771,2019-03-29,,FEMENINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0196788,2019-03-29,,MASCULINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0196801,2019-03-29,,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0196849,2019-03-29,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0196885,2019-03-29,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0196914,2019-03-29,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0196937,2019-03-29,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0196951,2019-03-29,,MASCULINO,17.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0197085,2019-03-29,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0197133,2019-03-29,,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0197240,2019-03-29,,,,LEVEMENTE HERIDO,,
LC-2019-0197267,2019-03-29,,FEMENINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0197267,2019-03-29,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0197269,2019-03-29,,FEMENINO,90.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0197270,2019-03-29,,FEMENINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0197312,2019-03-29,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0197398,2019-03-29,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0199719,2019-03-29,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0199719,2019-03-29,,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0199963,2019-03-29,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0201697,2019-03-29,,MASCULINO,63.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0205832,2019-03-29,,MASCULINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0259317,2019-03-29,,FEMENINO,72.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0197364,2019-03-30,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0197894,2019-03-30,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0198145,2019-03-30,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0198272,2019-03-30,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0198367,2019-03-30,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0198379,2019-03-30,,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0198379,2019-03-30,,FEMENINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0198442,2019-03-30,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0198492,2019-03-30,,FEMENINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0198492,2019-03-30,,MASCULINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0198572,2019-03-30,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0198605,2019-03-30,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0198605,2019-03-30,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0198647,2019-03-30,,MASCULINO,60.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0198941,2019-03-30,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0198983,2019-03-30,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0199171,2019-03-30,,MASCULINO,12.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0199193,2019-03-30,,MASCULINO,89.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0199211,2019-03-30,,MASCULINO,80.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0199245,2019-03-30,,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0199275,2019-03-30,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0200001,2019-03-30,,MASCULINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0200346,2019-03-30,,MASCULINO,56.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0220103,2019-03-30,,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0240866,2019-03-30,,MASCULINO,56.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0240866,2019-03-30,,FEMENINO,56.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0199313,2019-03-31,,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0199316,2019-03-31,,,,LEVEMENTE HERIDO,,
LC-2019-0199388,2019-03-31,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0199396,2019-03-31,,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0199416,2019-03-31,,FEMENINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0199416,2019-03-31,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0199416,2019-03-31,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0199469,2019-03-31,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0199493,2019-03-31,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0199493,2019-03-31,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0199565,2019-03-31,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0199570,2019-03-31,,MASCULINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0199650,2019-03-31,,,,LEVEMENTE HERIDO,,
LC-2019-0199748,2019-03-31,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0199756,2019-03-31,,FEMENINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0199790,2019-03-31,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0199955,2019-03-31,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0200045,2019-03-31,,,,LEVEMENTE HERIDO,,
LC-2019-0200092,2019-03-31,,FEMENINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0200092,2019-03-31,,FEMENINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0200113,2019-03-31,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0200171,2019-03-31,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0200204,2019-03-31,,FEMENINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0200204,2019-03-31,,FEMENINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0200333,2019-03-31,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0417703,2019-07-05,,FEMENINO,58.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0200435,2019-03-31,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0200456,2019-03-31,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0200490,2019-03-31,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0208599,2019-03-31,,,,LEVEMENTE HERIDO,,
LC-2019-0200403,2019-03-31,,FEMENINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0199192,2019-03-31,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0200655,2019-04-01,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0200684,2019-04-01,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0200924,2019-04-01,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0201194,2019-04-01,,MASCULINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0201326,2019-04-01,,,,LEVEMENTE HERIDO,,
LC-2019-0201339,2019-04-01,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0201479,2019-04-01,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0201531,2019-04-01,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0201579,2019-04-01,,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0201646,2019-04-01,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0201649,2019-04-01,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0201649,2019-04-01,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0201649,2019-04-01,,FEMENINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0201649,2019-04-01,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0201700,2019-04-01,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0202125,2019-04-01,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0202267,2019-04-01,,MASCULINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0202529,2019-04-01,,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0202613,2019-04-01,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0202613,2019-04-01,,FEMENINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0202684,2019-04-01,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0202699,2019-04-01,,MASCULINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0202831,2019-04-01,,FEMENINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0202841,2019-04-01,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0202910,2019-04-01,,MASCULINO,47.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0203116,2019-04-01,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0203216,2019-04-01,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0203289,2019-04-01,,FEMENINO,65.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0203298,2019-04-01,,MASCULINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0203415,2019-04-01,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0203458,2019-04-01,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0203545,2019-04-01,,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0205253,2019-04-01,,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0206513,2019-04-01,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0214093,2019-04-01,,FEMENINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0218243,2019-04-01,,FEMENINO,59.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0294259,2019-04-01,,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0203562,2019-04-01,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0203477,2019-04-02,,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0203551,2019-04-02,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0203834,2019-04-02,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0203857,2019-04-02,,FEMENINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0203865,2019-04-02,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0203865,2019-04-02,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0203870,2019-04-02,,FEMENINO,67.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0203990,2019-04-02,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0204056,2019-04-02,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0204212,2019-04-02,,MASCULINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0204274,2019-04-02,,MASCULINO,81.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0204344,2019-04-02,,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0204470,2019-04-02,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0204536,2019-04-02,,FEMENINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0204617,2019-04-02,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0204617,2019-04-02,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0204635,2019-04-02,,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0204815,2019-04-02,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0204816,2019-04-02,,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0204817,2019-04-02,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0204827,2019-04-02,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0204899,2019-04-02,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0204899,2019-04-02,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0204934,2019-04-02,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0206901,2019-04-02,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0206901,2019-04-02,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0236625,2019-04-02,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0204984,2019-04-03,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0204986,2019-04-03,,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0205008,2019-04-03,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0205227,2019-04-03,,FEMENINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0205290,2019-04-03,,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0205320,2019-04-03,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0205324,2019-04-03,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0205332,2019-04-03,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0205404,2019-04-03,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0205404,2019-04-03,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0749108,2019-11-27,,FEMENINO,59.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0624083,2019-10-05,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0205591,2019-04-03,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0205787,2019-04-03,,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0205809,2019-04-03,,,,LEVEMENTE HERIDO,,
LC-2019-0206274,2019-04-03,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0206274,2019-04-03,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0206391,2019-04-03,,FEMENINO,16.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0206632,2019-04-03,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0206925,2019-04-03,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0206939,2019-04-03,,FEMENINO,60.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0207104,2019-04-03,,MASCULINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0207196,2019-04-03,,FEMENINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0207196,2019-04-03,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0207219,2019-04-03,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0207219,2019-04-03,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0207227,2019-04-03,,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0207230,2019-04-03,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0207234,2019-04-03,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0207330,2019-04-03,,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0207413,2019-04-03,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0207428,2019-04-03,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0207464,2019-04-03,,FEMENINO,7.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0207574,2019-04-03,,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0207589,2019-04-03,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0207601,2019-04-03,,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0207646,2019-04-03,,FEMENINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0207772,2019-04-03,,,,LEVEMENTE HERIDO,,
LC-2019-0207808,2019-04-03,,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0209113,2019-04-03,,MASCULINO,54.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0210354,2019-04-03,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0210392,2019-04-03,,MASCULINO,15.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0214709,2019-04-03,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0214709,2019-04-03,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0219006,2019-04-03,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0226531,2019-04-03,,MASCULINO,1.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0238588,2019-04-03,,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0207780,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0207858,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0207914,2019-04-04,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0207971,2019-04-04,,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0656039,2019-10-20,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0208128,2019-04-04,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0208339,2019-04-04,,MASCULINO,62.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0208385,2019-04-04,,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0208408,2019-04-04,,FEMENINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0208442,2019-04-04,,FEMENINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0208795,2019-04-04,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0440353,2019-07-16,,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0209063,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0209082,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0209211,2019-04-04,,MASCULINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0209256,2019-04-04,,FEMENINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0209256,2019-04-04,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0209351,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0209387,2019-04-04,,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0209435,2019-04-04,,FEMENINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0209435,2019-04-04,,MASCULINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0443672,2019-07-18,,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0209482,2019-04-04,,FEMENINO,67.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0209667,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0209667,2019-04-04,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0209688,2019-04-04,,FEMENINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0209704,2019-04-04,,MASCULINO,63.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0209856,2019-04-04,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0209901,2019-04-04,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0209980,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0209980,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0210158,2019-04-04,,FEMENINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0210197,2019-04-04,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0210236,2019-04-04,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0210269,2019-04-04,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0210508,2019-04-04,,MASCULINO,18.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0210514,2019-04-04,,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0217381,2019-04-04,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0230418,2019-04-04,,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0210339,2019-04-04,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0210575,2019-04-05,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0210575,2019-04-05,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0210586,2019-04-05,,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0210840,2019-04-05,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0211083,2019-04-05,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0211084,2019-04-05,,MASCULINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0211189,2019-04-05,,FEMENINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0211284,2019-04-05,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0211393,2019-04-05,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0211453,2019-04-05,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0211541,2019-04-05,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0211688,2019-04-05,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0211707,2019-04-05,,FEMENINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0211715,2019-04-05,,,,LEVEMENTE HERIDO,,
LC-2019-0211721,2019-04-05,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0211964,2019-04-05,,MASCULINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0212018,2019-04-05,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0212102,2019-04-05,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0212115,2019-04-05,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0212136,2019-04-05,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
