ID_HECHO,N_VICTIMAS,FECHA,HORA,COMUNA,TIPO_DE_CALLE,XY (CABA),LONGITUD,LATITUD,VEHICULO_ACUSADO
LC-2021-0159965,1,2021-04-06,22.0,1,CALLE,Point (109347.004057353 101566.44189388),-58.361384570294,-34.615107426201,
LC-2021-0165128,2,2021-04-06,11.0,9,GRAL PAZ,Point (94949.5305150086 96309.4913970691),-58.518399307019,-34.662524884133,CAMIONETA
LC-2021-0174339,1,2021-04-06,10.0,14,AVENIDA,Point (103675.285401807 106444.707196624),-58.423246998572,-34.571168288888,MOTO
LC-2021-0160067,1,2021-04-07,0.0,12,CALLE,Point (98325.1466735358 107248.602409849),-58.481549974454,-34.563926513448,OBJETO FIJO
LC-2021-0160082,2,2021-04-07,0.0,11,CALLE,Point (99940.6937492978 102336.544237669),-58.463946292205,-34.608207469012,AUTO
LC-2021-0160261,1,2021-04-07,7.0,8,GRAL PAZ,Point (97068.9552179233 94506.6512156815),-58.495283340551,-34.6787846407,
LC-2021-0160369,2,2021-04-07,8.0,4,CALLE,Point (108494.659679179 99971.4928757893),-58.370662234862,-34.629492275574,AUTO
LC-2021-0160603,1,2021-04-07,10.0,6,AVENIDA,Point (101537.652955785 100504.376782388),-58.446532062531,-34.624722304897,
LC-2021-0160614,1,2021-04-07,10.0,3,CALLE,Point (105870.361893274 101657.899691679),-58.399292782863,-34.614308580472,AUTO
LC-2021-0160846,1,2021-04-07,11.0,8,CALLE,Point (98627.3446676331 95969.2166068096),-58.478275954905,-34.665603963168,
LC-2021-0160883,1,2021-04-07,10.0,8,,Point (98181.98237838616478257 93672.12034153088461608),-58.48314,-34.68631,
LC-2021-0161030,1,2021-04-07,13.0,13,AVENIDA,Point (100231.312038661 107977.269021662),-58.460778963913,-34.557359396916,AUTO
LC-2021-0161160,2,2021-04-07,14.0,11,CALLE,Point (98499.0753836866 102241.928446314),-58.479663872118,-34.60905920229,CAMIONETA
LC-2021-0161287,2,2021-04-07,15.0,3,AVENIDA,Point (106428.669064163 101222.178583383),-58.393202061241,-34.618233028865,AUTO
LC-2021-0161315,1,2021-04-07,15.0,14,CALLE,Point (103997.297610666 104471.217061556),-58.419728628014,-34.588957046461,
LC-2021-0161369,1,2021-04-07,16.0,6,AVENIDA,Point (102795.264660748 100393.527422764),-58.432817736282,-34.625718955846,AUTO
LC-2021-0161432,1,2021-04-07,14.0,,,,,,AUTO
LC-2021-0161733,1,2021-04-07,18.0,9,GRAL PAZ,Point (94644.0030072968 96592.2273550702),-58.521730718192,-34.659974639234,
LC-2021-0161859,1,2021-04-07,18.0,15,CALLE,Point (103131.342240147 103362.03983509),-58.429163606309,-34.598958613859,CAMIONETA
LC-2021-0161890,3,2021-04-07,20.0,11,AVENIDA,Point (94901.1631079974 101167.470616844),-58.518897432742,-34.618733040522,MOVIL
LC-2021-0162007,1,2021-04-07,22.0,5,AVENIDA,Point (103497.177731042 100839.935476728),-58.425165255943,-34.621692742864,TAXI
LC-2021-0162029,1,2021-04-07,23.0,3,AVENIDA,Point (105343.849789156 101582.562785347),-58.405033087639,-34.61499054639,CAMION
LC-2021-0162254,1,2021-04-08,6.0,15,AVENIDA,Point (100750.52062158 104691.175068298),-58.455118992156,-34.586981576311,TRANSPORTE PUBLICO
LC-2021-0162264,1,2021-04-08,7.0,10,AVENIDA,Point (96684.7877989847 99093.856656372),-58.499457057177,-34.637432807789,CAMIONETA
LC-2021-0162287,1,2021-04-08,0.0,,,,,,OBJETO FIJO
LC-2021-0162488,1,2021-04-08,9.0,14,AVENIDA,Point (103308.379176118 105669.990313909),-58.427242494481,-34.578153174657,TRANSPORTE PUBLICO
LC-2021-0162620,1,2021-04-08,10.0,9,CALLE,Point (99700.0640668704 98263.9951077381),-58.466571489259,-34.644918963716,CAMION
LC-2021-0163142,1,2021-04-08,15.0,5,AVENIDA,Point (103900.652640395 103211.22450004),-58.420776361629,-34.600315534764,TAXI
LC-2021-0163330,1,2021-04-08,15.0,5,AVENIDA,Point (104384.271942035 100412.832400354),-58.415489869503,-34.625539457586,AUTO
LC-2021-0163371,1,2021-04-08,14.0,3,CALLE,Point (106568.512550374 101590.053834218),-58.391680044314,-34.614915976458,CAMIONETA
LC-2021-0163513,1,2021-04-08,17.0,11,AVENIDA,Point (95359.8909406611 104263.285591443),-58.513878347463,-34.590828267315,TRANSPORTE PUBLICO
LC-2021-0163637,1,2021-04-08,18.0,1,AVENIDA,Point (108593.079217495 102002.315893363),-58.369609375621,-34.611184833998,
LC-2021-0163778,1,2021-04-08,0.0,,,,,,AUTO
LC-2021-0163803,1,2021-04-08,16.0,15,AVENIDA,Point (100565.01590136 103527.162857787),-58.457140264883,-34.597474605295,
LC-2021-0163929,1,2021-04-08,21.0,12,CALLE,Point (96362.0951060866 106180.505691623),-58.502945650583,-34.573549666736,AUTO
LC-2021-0164023,1,2021-04-08,22.0,10,GRAL PAZ,Point (93857.0121100285 101115.481220272),-58.530283216516,-34.619195917373,
LC-2021-0164035,1,2021-04-08,23.0,1,AVENIDA,Point (107344.572479637 101776.19483334),-58.38321988969,-34.613232807534,
LC-2021-0164053,3,2021-04-08,22.0,15,CALLE,Point (101271.646056753 103551.547890182),-58.449437176116,-34.597254193929,AUTO
LC-2021-0164384,1,2021-04-08,7.0,,,,,,AUTO
LC-2021-0177033,1,2021-04-08,12.0,5,AVENIDA,Point (104290.784429732 100919.102457299),-58.416511867917,-34.620976130709,AUTO
LC-2021-0228671,1,2021-04-08,18.0,5,CALLE,Point (103459.899566326 101900.739177777),-58.425576008805,-34.612130354906,
LC-2021-0164380,1,2021-04-09,9.0,12,AVENIDA,Point (96066.3753773343 104501.714044684),-58.506176308417,-34.588681954222,AUTO
LC-2021-0164474,1,2021-04-09,8.0,2,AVENIDA,Point (106062.508017304 104636.051668923),-58.397218810145,-34.587461152023,TRANSPORTE PUBLICO
LC-2021-0164559,2,2021-04-09,8.0,7,AVENIDA,Point (102851.77900387 97579.1701411879),-58.43219216446,-34.651088467061,CAMION
LC-2021-0164777,1,2021-04-09,11.0,4,CALLE,Point (108490.601004262 98035.9901823144),-58.370687229272,-34.64693963089,TRANSPORTE PUBLICO
LC-2021-0164936,1,2021-04-09,11.0,2,CALLE,Point (106571.775136802 103397.973551398),-58.391658352478,-34.598618620336,
LC-2021-0164975,1,2021-04-09,12.0,11,CALLE,Point (95402.0581424804 102642.725256611),-58.513427591277,-34.605436885938,AUTO
LC-2021-0165017,1,2021-04-09,13.0,12,CALLE,Point (98031.2940370999 109511.142930633),-58.484746655995,-34.543530310208,CAMIONETA
LC-2021-0165044,1,2021-04-09,13.0,15,AVENIDA,Point (101053.054860919 103357.33226747),-58.451819850052,-34.599005173333,CAMIONETA
LC-2021-0165088,1,2021-04-09,8.0,13,AVENIDA,Point (101148.717186112 106916.618931225),-58.450781577129,-34.566920045782,TRANSPORTE PUBLICO
LC-2021-0165417,1,2021-04-09,16.0,8,AVENIDA,Point (99773.1591112118 94525.197649779),-58.465775456164,-34.678621773354,AUTO
LC-2021-0165561,1,2021-04-09,17.0,5,CALLE,Point (104200.344006906 103370.663186259),-58.417510031238,-34.598877119974,AUTO
LC-2021-0165711,1,2021-04-09,15.0,4,AVENIDA,Point (104549.292529162 97059.7941711911),-58.413672555479,-34.65576426414,CAMION
LC-2021-0165745,1,2021-04-09,20.0,13,AVENIDA,Point (101391.614130022 106760.303621675),-58.448134429738,-34.568328859546,TRANSPORTE PUBLICO
LC-2021-0165791,1,2021-04-09,19.0,1,AVENIDA,Point (106950.36273364 101742.927619895),-58.387517790656,-34.613535416015,
LC-2021-0165841,1,2021-04-09,20.0,2,AVENIDA,Point (106991.992337855 104626.033990673),-58.387087448137,-34.587545599374,AUTO
LC-2021-0165935,2,2021-04-09,21.0,4,AVENIDA,Point (103875.406941677 97709.3373283285),-58.42102679139,-34.649911789274,AUTO
LC-2021-0165939,1,2021-04-09,21.0,12,CALLE,Point (99087.1801565558 108673.489063283),-58.473244603782,-34.551082882635,
LC-2021-0166096,1,2021-04-09,22.0,2,CALLE,Point (106242.271463554 104812.804605336),-58.395260694742,-34.585866755601,
LC-2021-0169094,1,2021-04-09,11.0,11,CALLE,Point (95857.3993776332 101952.349029523),-58.508466763459,-34.611662186435,TRANSPORTE PUBLICO
LC-2021-0169823,1,2021-04-09,21.0,15,AVENIDA,Point (99189.4412085448 105459.80452778),-58.472133724445,-34.580052671861,AUTO
LC-2021-0170711,1,2021-04-09,11.0,1,AVENIDA,Point (107441.472390896 103475.726955209),-58.382178154993,-34.597911830187,CAMION
hC-2021-0167039,1,2021-04-10,19.0,,,,,,MOTO
LC-2021-0166093,1,2021-04-10,1.0,9,CALLE,Point (94183.3542664393 99009.6633376921),-58.526739351971,-34.638180483889,TRANSPORTE PUBLICO
LC-2021-0166451,1,2021-04-10,10.0,12,CALLE,Point (98714.5056082677 109820.56182364),-58.477303144821,-34.540742165776,AUTO
LC-2021-0166516,1,2021-04-10,11.0,1,CALLE,Point (107393.80855328 99820.7553833573),-58.382666134943,-34.630859548015,AUTO
LC-2021-0166588,1,2021-04-10,12.0,11,AVENIDA,Point (96606.0545918701 103360.10821407),-58.50029840924,-34.59897484233,AUTO
LC-2021-0166603,1,2021-04-10,13.0,10,CALLE,Point (99078.2867622836 99379.5050040171),-58.473352186979,-34.634862939747,AUTO
LC-2021-0166675,1,2021-04-10,13.0,1,CALLE,Point (108151.048333458 103153.593171751),-58.37443981492,-34.600810330033,
LC-2021-0166835,1,2021-04-10,17.0,8,CALLE,Point (98889.9094798135 94539.8175545583),-58.475413308346,-34.678489360767,AUTO
LC-2021-0166863,1,2021-04-10,14.0,7,CALLE,Point (102783.376984206 97909.7381175735),-58.43293937381,-34.648108794167,
LC-2021-0166952,1,2021-04-10,18.0,11,CALLE,Point (98966.6395675305 101273.406439824),-58.474567391364,-34.61779045917,
LC-2021-0166953,1,2021-04-10,20.0,15,CALLE,Point (99762.7115459776 105860.564431519),-58.465885550469,-34.576440359801,TAXI
LC-2021-0166993,1,2021-04-10,19.0,14,CALLE,Point (104935.688821458 104551.781260545),-58.409500538944,-34.588226774854,
LC-2021-0167019,2,2021-04-10,20.0,11,CALLE,Point (97934.0840712464 103469.936155213),-58.485820747862,-34.597988407856,AUTO
LC-2021-0167098,1,2021-04-10,23.0,6,CALLE,Point (102998.603161404 102464.87981548),-58.43060753741,-34.607046384082,AUTO
LC-2021-0167105,1,2021-04-10,22.0,14,CALLE,Point (103054.75497747 105445.577829996),-58.430005872704,-34.580176903598,TAXI
LC-2021-0167118,1,2021-04-10,22.0,12,AVENIDA,Point (98887.9147702284 109889.37768673),-58.475413964311,-34.540122035228,
LC-2021-0167419,1,2021-04-10,19.0,11,CALLE,Point (97622.1481330093 102791.199771822),-58.489223192723,-34.604106136199,AUTO
LC-2021-0254633,1,2021-04-10,10.0,12,AVENIDA,Point (96944.6967608188 107291.522921573),-58.496592344858,-34.563536357833,
LC-2021-0166702,1,2021-04-10,,,CALLE,,,,OBJETO FIJO
LC-2021-0167106,1,2021-04-11,0.0,3,CALLE,Point (104728.911091964 102792.945130561),-58.411744734973,-34.604082645752,
LC-2021-0167171,1,2021-04-11,0.0,8,AVENIDA,Point (99921.836677314 95521.0747111441),-58.464152954621,-34.669644648483,AUTO
LC-2021-0167257,1,2021-04-11,2.0,,,Point (107713.40641529716958757 100181.41969863539270591),-58.3791839983174,-34.6276060471671,AUTO
LC-2021-0167502,1,2021-04-11,11.0,4,,Point (108178.9008061425993219 96977.80421203628065996),-58.374077,-34.656481,AUTO
LC-2021-0167736,1,2021-04-11,17.0,10,AVENIDA,Point (96539.368597063 99673.5378752205),-58.501040657504,-34.632206854638,CAMIONETA
LC-2021-0167764,1,2021-04-11,18.0,5,AVENIDA,Point (103947.739727093 100357.30073585),-58.420249944253,-34.626041791137,AUTO
LC-2021-0167902,1,2021-04-11,18.0,3,AVENIDA,Point (105260.507493415 102519.415470506),-58.405947557003,-34.6065457985,MOTO
LC-2021-0168033,1,2021-04-11,23.0,6,AVENIDA,Point (101037.43192946 100491.874090576),-58.451986844337,-34.624835610112,
LC-2021-0168071,3,2021-04-11,0.0,9,AVENIDA,Point (93950.505872978 98883.3764452525),-58.529279828869,-34.639317520336,TRANSPORTE PUBLICO
LC-2021-0168523,1,2021-04-11,10.0,5,AVENIDA,Point (104003.593421057 101379.760938088),-58.419645623257,-34.616824716565,CAMIONETA
LC-2021-0181823,1,2021-04-11,23.0,9,AVENIDA,Point (93950.505872978 98883.3764452525),-58.529279828869,-34.639317520336,TRANSPORTE PUBLICO
LC-2021-0168125,1,2021-04-12,5.0,3,CALLE,Point (106285.178623995 101947.903357517),-58.39477199832,-34.611691935534,MOTO
LC-2021-0168131,1,2021-04-12,5.0,3,AVENIDA,Point (105258.353685547 102122.932314005),-58.405968607725,-34.61011987251,TAXI
LC-2021-0168172,2,2021-04-12,6.0,1,CALLE,Point (107020.355788855 99780.4650158458),-58.386738517438,-34.631225344918,
LC-2021-0168592,2,2021-04-12,10.0,1,AVENIDA,Point (107861.386379618 101818.236014355),-58.37758532111,-34.612850030324,MOTO
LC-2021-0168744,4,2021-04-12,12.0,1,AVENIDA,Point (107038.277101728 100218.945782569),-58.386546686312,-34.627272591257,
LC-2021-0168792,1,2021-04-12,13.0,15,CALLE,Point (101754.772692672 102478.958031346),-58.444168377646,-34.606922290433,AUTO
LC-2021-0168834,1,2021-04-12,13.0,5,AVENIDA,Point (104317.175885616 100591.680398885),-58.416222442594,-34.623927532848,AUTO
LC-2021-0169424,1,2021-04-12,16.0,9,GRAL PAZ,Point (94949.5305150086 96309.4913970691),-58.518399307019,-34.662524884133,CAMIONETA
LC-2021-0169432,1,2021-04-12,17.0,10,CALLE,Point (97195.480857915 98481.795540542),-58.49388928265,-34.642951704236,
LC-2021-0169924,2,2021-04-12,23.0,8,CALLE,Point (98288.9545851941 95156.057701776),-58.481969530405,-34.672933516027,CAMIONETA
LC-2021-0172809,1,2021-04-12,13.0,11,CALLE,Point (98686.2630423867 102202.391398514),-58.477623080568,-34.609415872385,CAMIONETA
LC-2021-0175148,1,2021-04-12,10.0,1,AVENIDA,Point (106915.615810587 102789.40353996),-58.387905106722,-34.604102286485,TAXI
LC-2021-0203954,1,2021-04-12,7.0,8,AVENIDA,Point (102496.619425862 95048.3979066567),-58.436059023656,-34.673902607933,
LC-2021-0170045,2,2021-04-13,5.0,12,CALLE,Point (97790.2369586766 109335.097151415),-58.487373241361,-34.545116774571,CAMION
LC-2021-0170661,1,2021-04-13,11.0,11,CALLE,Point (94558.0868563214 101967.340964222),-58.522633147814,-34.611520906313,CAMION
LC-2021-0170790,1,2021-04-13,13.0,,,,,,AUTO
LC-2021-0170934,1,2021-04-13,13.0,1,CALLE,Point (107949.161341498 103432.941857259),-58.37664331025,-34.598293735582,MOTO
LC-2021-0170949,1,2021-04-13,15.0,12,AVENIDA,Point (97274.1782125673 105788.828722449),-58.493006973193,-34.577083297796,AUTO
LC-2021-0171147,1,2021-04-13,15.0,10,CALLE,Point (97688.1888856966 99417.4099296046),-58.488512625628,-34.634518984107,TRANSPORTE PUBLICO
LC-2021-0171223,1,2021-04-13,15.0,5,CALLE,Point (104471.94669726 99934.8056882333),-58.414531296908,-34.629848201123,CAMIONETA
LC-2021-0171272,1,2021-04-13,17.0,14,AVENIDA,Point (104073.587636173 105090.428194002),-58.418899988415,-34.58337490427,AUTO
LC-2021-0171274,1,2021-04-13,0.0,,,,,,AUTO
LC-2021-0171457,1,2021-04-13,0.0,,,,,,AUTO
LC-2021-0171458,1,2021-04-13,17.0,15,AVENIDA,Point (100647.867878927 103514.388777529),-58.456237069148,-34.597589711903,AUTO
LC-2021-0171519,1,2021-04-13,16.0,10,CALLE,Point (97382.4531868506 100491.141423534),-58.491843610476,-34.624839203657,CAMIONETA
LC-2021-0171590,1,2021-04-13,18.0,12,CALLE,Point (98835.2002495057 106414.548847921),-58.47599320349,-34.571445802365,AUTO
LC-2021-0171620,1,2021-04-13,19.0,8,AVENIDA,Point (100712.948562549 94860.7005031269),-58.455520891649,-34.675597271982,AUTO
LC-2021-0171665,1,2021-04-13,18.0,7,AVENIDA,Point (102071.865075148 97831.769101138),-58.440700240929,-34.648813281889,MOTO
LC-2021-0171719,1,2021-04-13,20.0,15,AVENIDA,Point (100856.343100856 104890.835210577),-58.453965732432,-34.585181672709,MOVIL
LC-2021-0176737,1,2021-04-13,12.0,1,AVENIDA,Point (107381.65605034 104550.186476113),-58.382839497294,-34.588226616822,AUTO
LC-2021-0172527,1,2021-04-14,12.0,10,CALLE,Point (98164.7263142625 100253.932738834),-58.483313617661,-34.626979235359,AUTO
LC-2021-0172800,1,2021-04-14,13.0,13,CALLE,Point (100081.319209865 107833.802646101),-58.462413277512,-34.558652688226,
LC-2021-0173026,1,2021-04-14,15.0,14,AVENIDA,Point (103039.512830364 106863.912619527),-58.4301769755,-34.567391415133,AUTO
LC-2021-0173179,1,2021-04-14,17.0,12,CALLE,Point (98438.8381900898 109709.828330757),-58.480306423001,-34.541739978647,AUTO
LC-2021-0173228,6,2021-04-14,16.0,9,CALLE,Point (99144.516249978 98419.5038750591),-58.472630913126,-34.643516808065,
LC-2021-0173498,1,2021-04-14,21.0,12,AVENIDA,Point (98075.7321047949 105932.83210921),-58.484270865519,-34.575787040858,TAXI
LC-2021-0173559,1,2021-04-14,21.0,13,CALLE,Point (101644.47855464 106209.988114504),-58.445377834975,-34.573289303899,AUTO
LC-2021-0173630,1,2021-04-14,22.0,2,CALLE,Point (105607.238910046 104256.955837597),-58.402178718162,-34.590881050743,TAXI
LC-2021-0173635,1,2021-04-14,22.0,8,CALLE,Point (99379.5078917846 94225.8042128392),-58.470071151645,-34.681320415083,AUTO
LC-2021-0173663,1,2021-04-14,23.0,11,CALLE,Point (99977.8052969161 101896.969841453),-58.463541719363,-34.612169978555,OBJETO FIJO
LC-2021-0175157,1,2021-04-14,15.0,4,CALLE,Point (106636.300419677 99991.3407260394),-58.390928514258,-34.629326967998,
LC-2021-0176092,1,2021-04-14,9.0,10,AVENIDA,Point (97215.0722073987 100056.4862819),-58.493670320095,-34.628756904543,CAMIONETA
LC-2021-0176319,1,2021-04-14,17.0,12,CALLE,Point (97374.7539556341 108953.85898867),-58.4919008704,-34.5485524504,AUTO
LC-2021-0173790,1,2021-04-15,1.0,11,AVENIDA,Point (98264.5705324784 102092.360149717),-58.482220929239,-34.610407090749,TRANSPORTE PUBLICO
LC-2021-0173886,1,2021-04-15,7.0,,,,,,AUTO
LC-2021-0173904,2,2021-04-15,7.0,12,CALLE,Point (97728.4321610001 108135.617739979),-58.488049845138,-34.555929346752,CAMIONETA
LC-2021-0174281,1,2021-04-15,11.0,1,AVENIDA,Point (107467.875955737 102960.028375142),-58.381885820251,-34.602560363942,AUTO
LC-2021-0174424,1,2021-04-15,12.0,10,AVENIDA,Point (96601.2561275277 101065.467426762),-58.500360058048,-34.619659669277,AUTO
LC-2021-0174501,1,2021-04-15,12.0,14,AVENIDA,Point (104940.674368209 106683.674245697),-58.409458451651,-34.569008891598,AUTO
LC-2021-0174850,1,2021-04-15,15.0,7,AVENIDA,Point (99612.5468579322 100462.178789003),-58.467524928297,-34.625103670258,AUTO
LC-2021-0174978,1,2021-04-15,16.0,12,GRAL PAZ,Point (95716.9371022667 106295.479051581),-58.509976049364,-34.572510722512,CAMIONETA
LC-2021-0175203,1,2021-04-15,18.0,2,AVENIDA,Point (105198.52795163 103462.448283219),-58.406628995935,-34.598045214768,AUTO
LC-2021-0175231,1,2021-04-15,18.0,9,AVENIDA,Point (93950.505872978 98883.3764452525),-58.529279828869,-34.639317520336,MOTO
LC-2021-0175241,1,2021-04-15,16.0,14,AVENIDA,Point (102312.457485488 106871.064384966),-58.438099921334,-34.567328799417,AUTO
LC-2021-0175385,1,2021-04-15,18.0,14,AVENIDA,Point (104267.20403145 107423.70861722),-58.416801253224,-34.562340848352,MOTO
LC-2021-0175578,1,2021-04-15,0.0,,,,,,AUTO
LC-2021-0177952,1,2021-04-15,17.0,11,CALLE,Point (99504.6021978087 102815.833353434),-58.46870051869,-34.603886813843,TRANSPORTE PUBLICO
LC-2021-0175554,1,2021-04-16,0.0,4,CALLE,Point (105755.612479669 99740.2084008527),-58.400531051324,-34.631596043277,TAXI
LC-2021-0175615,1,2021-04-16,1.0,,,Point (107139.093753776352969 105234.72867761988891289),-58.3854891315972,-34.5820575505225,
LC-2021-0175731,1,2021-04-16,6.0,7,AVENIDA,Point (99241.1102254736 100321.828218751),-58.471575513433,-34.626368617856,
LC-2021-0175841,2,2021-04-16,9.0,10,AVENIDA,Point (94413.2565813797 99423.3121890941),-58.524229162492,-34.634452990407,CAMIONETA
LC-2021-0175967,1,2021-04-16,9.0,8,AVENIDA,Point (101160.072574357 94368.2334419392),-58.45064148311,-34.680036140169,
LC-2021-0176024,1,2021-04-16,10.0,3,AVENIDA,Point (105605.558974289 100607.445523423),-58.402173162117,-34.623779257788,AUTO
LC-2021-0176181,1,2021-04-16,10.0,,,,,,CAMION
LC-2021-0176275,2,2021-04-16,10.0,2,CALLE,Point (105797.283947884 103622.265593869),-58.400102870757,-34.596601379162,AUTO
LC-2021-0176383,1,2021-04-16,12.0,1,AVENIDA,Point (106831.912176684 99519.7748202514),-58.388791526542,-34.633576566585,AUTO
LC-2021-0176445,1,2021-04-16,13.0,6,AVENIDA,Point (101610.783216874 102427.479301899),-58.445738120513,-34.607386569616,
LC-2021-0176523,1,2021-04-16,13.0,5,AVENIDA,Point (103831.510375143 100336.597391321),-58.421517326396,-34.626228853648,
LC-2021-0176541,1,2021-04-16,14.0,8,CALLE,Point (98582.0698827142 93400.3105239572),-58.478774382226,-34.688760829314,
LC-2021-0176711,1,2021-04-16,15.0,7,AVENIDA,Point (100053.897913169 100046.737769956),-58.462712074032,-34.628848713167,
LC-2021-0176760,1,2021-04-16,14.0,2,AVENIDA,Point (104713.048385028 103467.44528033),-58.411921372096,-34.598002486775,AUTO
LC-2021-0176938,1,2021-04-16,15.0,6,AVENIDA,Point (102188.444724732 100690.970148091),-58.439435796341,-34.623039131697,AUTO
LC-2021-0177158,1,2021-04-16,20.0,9,GRAL PAZ,Point (93946.8167371494 97681.6890783637),-58.52932872966,-34.65014993837,
LC-2021-0190782,1,2021-04-16,18.0,5,AVENIDA,Point (103542.346910924 102289.012062175),-58.42467867091,-34.608630025984,MOTO
LC-2021-0177584,1,2021-04-17,10.0,5,AVENIDA,Point (103405.967066081 102971.754202486),-58.42616827022,-34.60247595579,CAMION
LC-2021-0177672,1,2021-04-17,10.0,7,AVENIDA,Point (102776.331749001 99755.6512436769),-58.433022150354,-34.63146906878,AUTO
LC-2021-0177886,1,2021-04-17,14.0,10,CALLE,Point (94027.1053624454 99395.4730957843),-58.528440740646,-34.63470174514,
LC-2021-0178019,1,2021-04-17,15.0,2,AVENIDA,Point (106430.952035464 103551.9613893),-58.393194670908,-34.597231392378,
LC-2021-0178038,1,2021-04-17,15.0,1,,Point (107526.8702169198077172 105270.64924924273509532),-58.381263,-34.581731,AUTO
LC-2021-0178077,1,2021-04-17,16.0,9,CALLE,Point (96105.7554637654 96819.6863818827),-58.505782837874,-34.657930923963,AUTO
